Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,01-Aug-2022,29-Sep-2022,17326.75,17458.95,17248.45,17441.60,17433.00,17441.60,12756.00,110800.29,1426300.00,190500.00,-
NIFTY,01-Aug-2022,25-Aug-2022,17262.20,17396.60,17192.65,17378.30,17370.50,17378.30,162266.00,1404768.15,10589950.00,890600.00,-
NIFTY,01-Aug-2022,27-Oct-2022,17424.75,17499.90,17298.55,17487.60,17481.75,17487.60,5950.00,51811.05,223750.00,134000.00,-
NIFTY,29-Jul-2022,25-Aug-2022,17095.00,17222.95,17055.90,17201.85,17207.45,17201.85,190698.00,1634384.78,9699350.00,760700.00,-
NIFTY,29-Jul-2022,29-Sep-2022,17128.90,17275.90,17109.00,17254.70,17267.00,17254.70,15456.00,132875.66,1235800.00,186550.00,-
NIFTY,29-Jul-2022,27-Oct-2022,17160.00,17320.10,17160.00,17304.55,17311.00,17304.55,5322.00,45910.01,89750.00,89750.00,-
NIFTY,28-Jul-2022,27-Oct-2022,-,-,-,-,-,-,-,-,-,-,-
NIFTY,28-Jul-2022,29-Sep-2022,16850.25,17014.60,16806.90,17000.05,17000.00,17000.05,18376.00,155707.58,1049250.00,334200.00,-
NIFTY,28-Jul-2022,25-Aug-2022,16800.00,16965.30,16766.45,16955.20,16953.95,16955.20,215747.00,1823669.78,8938650.00,3011600.00,-
NIFTY,28-Jul-2022,28-Jul-2022,16769.20,16934.85,16743.55,16923.65,16930.00,16929.60,171761.00,1448117.39,3207600.00,-2006300.00,-
NIFTY,27-Jul-2022,28-Jul-2022,16488.00,16668.00,16438.00,16653.30,16660.40,16653.30,173755.00,1439779.76,5213900.00,-764850.00,16641.80
NIFTY,27-Jul-2022,29-Sep-2022,16519.45,16728.00,16492.75,16715.55,16720.00,16715.55,7469.00,62085.36,715050.00,71900.00,16641.80
NIFTY,27-Jul-2022,25-Aug-2022,16520.00,16688.90,16452.95,16678.70,16678.60,16678.70,109794.00,911221.61,5927050.00,926500.00,16641.80
NIFTY,26-Jul-2022,25-Aug-2022,16602.05,16637.00,16486.20,16503.95,16490.00,16503.95,73926.00,611429.09,5000550.00,1278500.00,16483.85
NIFTY,26-Jul-2022,28-Jul-2022,16635.10,16635.10,16475.15,16491.30,16479.60,16491.30,160254.00,1324469.25,5978750.00,-1999550.00,16483.85
NIFTY,26-Jul-2022,29-Sep-2022,16680.60,16680.60,16526.35,16542.10,16527.00,16542.10,7365.00,61067.43,643150.00,41450.00,16483.85
NIFTY,25-Jul-2022,29-Sep-2022,16721.05,16751.70,16617.70,16688.85,16672.00,16688.85,5844.00,48730.63,601700.00,-1900.00,-
NIFTY,25-Jul-2022,25-Aug-2022,16700.40,16715.10,16575.50,16645.25,16634.85,16645.25,47856.00,398026.17,3722050.00,620000.00,-
NIFTY,25-Jul-2022,28-Jul-2022,16680.00,16705.00,16561.50,16632.10,16620.00,16632.10,158228.00,1315367.72,7978300.00,-1027900.00,-
NIFTY,22-Jul-2022,28-Jul-2022,16631.10,16757.50,16611.00,16722.60,16722.50,16722.60,158108.00,1319010.54,9006200.00,-942100.00,16719.45
NIFTY,22-Jul-2022,25-Aug-2022,16637.20,16765.00,16620.60,16733.30,16730.40,16733.30,31445.00,262456.32,3102050.00,363050.00,16719.45
NIFTY,22-Jul-2022,29-Sep-2022,16699.60,16800.00,16661.55,16771.55,16770.00,16771.55,6142.00,51390.49,603600.00,41000.00,16719.45
NIFTY,21-Jul-2022,28-Jul-2022,16524.10,16618.00,16489.50,16597.50,16616.45,16597.50,189775.00,1571891.84,9948300.00,548100.00,-
NIFTY,21-Jul-2022,25-Aug-2022,16520.25,16629.00,16501.05,16607.10,16626.10,16607.10,25393.00,210406.22,2739000.00,313700.00,-
NIFTY,21-Jul-2022,29-Sep-2022,16567.80,16665.00,16540.00,16648.15,16664.90,16648.15,5004.00,41571.94,562600.00,14650.00,-
NIFTY,20-Jul-2022,29-Sep-2022,16645.25,16645.25,16545.30,16567.80,16550.00,16567.80,15650.00,129684.83,547950.00,-263450.00,16520.85
NIFTY,20-Jul-2022,25-Aug-2022,16498.00,16586.80,16497.30,16530.30,16506.00,16530.30,42193.00,348934.85,2425300.00,42450.00,16520.85
NIFTY,20-Jul-2022,28-Jul-2022,16521.30,16577.60,16492.00,16519.60,16494.50,16519.60,217722.00,1799744.28,9400200.00,-1572500.00,16520.85
NIFTY,19-Jul-2022,28-Jul-2022,16199.50,16364.50,16198.95,16346.95,16338.00,16346.95,179114.00,1459840.01,10972700.00,50200.00,-
NIFTY,19-Jul-2022,25-Aug-2022,16220.00,16376.95,16215.90,16361.70,16353.70,16361.70,23814.00,194317.48,2382850.00,268850.00,-
NIFTY,19-Jul-2022,29-Sep-2022,16308.10,16426.35,16257.40,16418.20,16395.05,16418.20,14586.00,119595.39,811400.00,392600.00,-
NIFTY,18-Jul-2022,25-Aug-2022,16151.70,16325.00,16151.70,16312.85,16325.00,16312.85,20664.00,167992.51,2114000.00,72600.00,-
NIFTY,18-Jul-2022,28-Jul-2022,16199.00,16520.00,16170.45,16300.25,16312.95,16300.25,162040.00,1315285.08,10922500.00,-1024650.00,-
NIFTY,18-Jul-2022,29-Sep-2022,16229.15,16365.00,16227.50,16353.50,16365.00,16353.50,5360.00,43671.25,418800.00,31700.00,-
NIFTY,15-Jul-2022,29-Sep-2022,16058.45,16137.75,15991.00,16115.25,16131.60,16115.25,6320.00,50808.83,387100.00,40150.00,-
NIFTY,15-Jul-2022,28-Jul-2022,15989.95,16083.90,15930.30,16068.30,16074.00,16068.30,183368.00,1467722.01,11947150.00,-319200.00,-
NIFTY,15-Jul-2022,25-Aug-2022,15997.30,16098.80,15946.25,16081.05,16089.00,16081.05,19377.00,155259.91,2041400.00,106200.00,-
NIFTY,14-Jul-2022,29-Sep-2022,16049.80,16135.00,15921.75,15991.00,16000.00,15991.00,4484.00,35934.58,346950.00,27350.00,-
NIFTY,14-Jul-2022,25-Aug-2022,16023.40,16092.20,15876.05,15947.40,15955.00,15947.40,17497.00,139793.21,1935200.00,164350.00,-
NIFTY,14-Jul-2022,28-Jul-2022,15980.00,16079.00,15860.00,15932.55,15941.00,15932.55,239930.00,1915880.27,12266350.00,458900.00,-
NIFTY,13-Jul-2022,29-Sep-2022,16180.20,16199.50,16028.75,16042.95,16058.00,16042.95,3337.00,26879.67,319600.00,11700.00,15966.65
NIFTY,13-Jul-2022,25-Aug-2022,16099.00,16157.00,15978.00,15991.00,16008.20,15991.00,18863.00,151459.24,1770850.00,201550.00,15966.65
NIFTY,13-Jul-2022,28-Jul-2022,16097.85,16142.45,15962.70,15979.90,15990.90,15979.90,238191.00,1911353.41,11807450.00,-297350.00,15966.65
NIFTY,12-Jul-2022,25-Aug-2022,16100.00,16167.50,16050.70,16064.85,16056.60,16064.85,15236.00,122690.29,1569300.00,-19850.00,-
NIFTY,12-Jul-2022,29-Sep-2022,16192.45,16208.65,16095.00,16111.15,16095.00,16111.15,3534.00,28555.17,307900.00,-5850.00,-
NIFTY,12-Jul-2022,28-Jul-2022,16126.55,16149.75,16026.00,16044.25,16030.00,16044.25,233130.00,1875950.48,12104800.00,269250.00,-
NIFTY,11-Jul-2022,25-Aug-2022,16239.65,16267.30,16131.45,16218.70,16208.00,16218.70,17866.00,144607.78,1589150.00,16200.00,16216.00
NIFTY,11-Jul-2022,28-Jul-2022,16152.00,16253.20,16106.45,16203.50,16189.00,16203.50,207273.00,1675393.62,11835550.00,999250.00,16216.00
NIFTY,11-Jul-2022,29-Sep-2022,16201.80,16309.75,16172.10,16262.95,16251.85,16262.95,8706.00,70683.98,313750.00,5600.00,16216.00
